Rank,Name,Country,Sales,Profit,Assets,Market Value,Year
1633,First Quantum Minerals,Canada,3.994,-0.155,22.143,11.231,2018
1634,Keppel,Singapore,4.56,0.2166,21.101,11.233,2018
1635,Unicaja Banco,Spain,1.514,0.1726,71.708,3.122,2018
1636,Cullen/Frost Bankers,United States,1.264,0.3834,31.459,7.583,2018
1637,Suruga Bank,Japan,1.356,0.4068,39.701,3.149,2018
1638,Banco Davivienda,Colombia,3.58,0.432,33.765,5.205,2018
1639,Vistra Energy,United States,5.406,-0.638,14.776,11.997,2018
1640,ServiceNow,United States,2.105,-0.0978,3.704,31.602,2018
1641,Deutsche Pfandbriefbank,Germany,2.003,0.205,69.639,2.175,2018
1642,News Corp,United States,8.385,-1.572,13.372,8.846,2018
1643,Acciona,Spain,8.182,0.2483,20.591,4.588,2018
1644,Bendigo & Adelaide Bank,Australia,2.27,0.3467,55.737,3.942,2018
1645,Brambles,Australia,5.1,0.4691,8.258,11.831,2018
1646,Spotify Technology,Luxembourg,4.613,-1.393,3.938,27.029,2018
1647,Haseko,Japan,7.338,0.6522,6.472,4.663,2018
1648,LEG Immobilien AG,Germany,0.958,1.0362,12.406,7.128,2018
1649,Bed Bath & Beyond,United States,12.349,0.4249,7.041,2.359,2018
1650,IndusInd Bank,India,2.77,0.4277,,16.896,2018
1651,Red Hat,United States,2.92,0.2588,5.467,30.643,2018
1652,Dangote Cement,Nigeria,2.436,0.5719,4.776,11.565,2018
1653,Gjensidige Forsikring,Norway,3.628,0.4862,19.534,7.913,2018
1654,SDIC Essence,China,1.889,0.3808,25.875,8.301,2018
1655,Bank Muscat,Oman,1.527,0.4632,29.363,2.895,2018
1656,Iyo Bank,Japan,0.999,0.2133,66.729,2.485,2018
1657,NARI Technology Development,China,3.969,0.5005,6.911,13.3,2018
1658,Suzuken,Japan,19.164,0.1698,11.074,4.242,2018
1659,Longi Green Energy Technology,China,2.564,0.5535,5.532,11.943,2018
1660,Autodesk,United States,2.049,-0.5669,4.114,29.845,2018
1661,Invitation Homes,United States,1.043,-0.1398,18.684,12.322,2018
1662,Maxim Integrated Products,United States,2.449,0.4365,4.623,16.109,2018
1663,Shanghai Fosun Pharmaceutical,China,3.049,0.4657,10.127,14.479,2018
1664,Workday,United States,2.142,-0.3212,4.947,29.346,2018
1665,Dexus,Australia,0.718,1.1845,10.799,7.414,2018
1666,Garmin,Switzerland,3.159,0.5865,4.855,11.177,2018
1667,Moscow Exchange,Russia,0.675,0.3474,52.592,4.541,2018
1668,Rexel,France,15.385,0.1208,12.203,4.735,2018
1669,People's United Bank,United States,1.718,0.3738,44.1,6.476,2018
1670,American Equity Investment,United States,2.267,0.2617,61.301,2.591,2018
1671,Sany Heavy Industry,China,6.161,0.4295,10.143,10.301,2018
1672,Luzhou Lao Jiao,China,1.455,0.4484,3.202,15.007,2018
1673,Tractor Supply,United States,7.375,0.4337,3.208,8.624,2018
1674,Grupo De Inversiones Suramericana,Colombia,3.955,0.4256,23.246,7.779,2018
1675,Molina Healthcare,United States,19.625,-0.482,9.133,5.169,2018
1676,Aozora Bank,Japan,1.208,0.3729,43.647,4.746,2018
1677,Cattolica Assicurazioni,Italy,5.905,0.0464,30.309,1.7,2018
1678,Fluor,United States,19.509,0.1131,9.425,6.544,2018
1679,Pinnacle West,United States,3.582,0.4684,17.148,8.744,2018
1680,Vornado Realty,United States,2.216,0.1704,16.864,13.308,2018
1681,CIT Group,United States,3.235,0.2794,51.542,6.818,2018
1682,Crown Resorts,Australia,2.543,1.338,6.465,6.956,2018
1683,Air Lease Corporation,United States,1.512,0.7819,15.945,4.564,2018
1684,Tokyu Fudosan,Japan,7.815,0.3175,20.468,4.788,2018
1685,Vipshop Holdings,China,10.816,0.289,5.833,8.667,2018
1686,Live Nation Entertainment,United States,10.407,-0.1024,9.118,8.881,2018
1687,Catcher Technology,Taiwan,3.305,0.7807,7.405,8.957,2018
1688,Eisai,Japan,5.082,0.2591,9.305,19.463,2018
1689,American National Insurance,United States,3.389,0.4726,26.464,3.222,2018
1690,Cybg,United Kingdom,1.599,0.1938,58.001,3.817,2018
1691,Hubei Biocause Pharmaceutical,China,6.787,0.2346,23.667,6.076,2018
1692,Empire,Canada,18.681,0.0914,7.04,5.232,2018
1693,Toho Bank,Japan,0.611,0.0662,56.673,0.986,2018
1694,Xinhu Zhongbao,China,2.616,0.5627,20.864,5.973,2018
1695,Grupo Televisa,Mexico,5.126,0.208,15.855,11.394,2018
1696,Lundin Petroleum,Sweden,2.177,0.5943,5.983,10.632,2018
1697,Nippon Steel Trading,Japan,18.608,0.196,7.336,1.911,2018
1698,Daishi Bank,Japan,0.667,0.1243,56.019,1.535,2018
1699,Diamondback Energy,United States,1.45,0.5088,8.225,12.21,2018
1700,Motherson Sumi Systems,India,8.023,0.2386,5.364,10.61,2018
1701,Avnet,United States,18.584,-0.1389,9.712,4.808,2018
1702,Huaneng Lancang River Hydropower,China,1.857,0.324,25.077,9.491,2018
1703,Xinyu Iron & Steel,China,7.859,0.5596,5.24,2.99,2018
1704,Nomura Research Institute,Japan,4.254,0.4976,6.137,12.477,2018
1705,Virgin Money Holdings,United Kingdom,1.326,0.2474,55.609,2.086,2018
1706,Alliant Energy,United States,3.445,0.488,14.242,9.644,2018
1707,Juroku Bank,Japan,0.941,0.0622,55.152,0.975,2018
1708,Banco de Chile,Chile,3.93,0.1326,55.079,6.461,2018
1709,Makita,Japan,4.306,0.494,6.122,12.46,2018
1710,BayWa,Germany,18.109,0.0444,7.791,1.187,2018
1711,Signature Bank,United States,1.566,0.2878,44.436,7.012,2018
1712,Old Dominion Freight Line,United States,3.529,0.5073,3.144,12.091,2018
1713,SYNNEX,United States,18.077,0.2614,7.458,4.412,2018
1714,Commercial Bank For Investment & Development Of Vietnam,Vietnam,4.243,0.3105,53.791,5.105,2018
1715,SQM,Chile,2.169,0.4274,4.425,15.09,2018
1716,SinoPac Financial,Taiwan,1.557,0.2986,53.738,3.973,2018
1717,WPG Holdings,Taiwan,17.906,0.2452,6.207,2.545,2018
1718,Oi,Brazil,7.452,-1.994,20.692,0.885,2018
1719,Vietin Bank,Vietnam,3.411,0.3445,48.843,4.808,2018
1720,Atmos Energy,United States,3.1,0.5992,11.356,9.801,2018
1721,Grupo Bolivar,Colombia,4.703,0.3591,36.65,1.47,2018
1722,Taiwan Business Bank,Taiwan,1.01,0.1657,53.232,1.907,2018
1723,Realty Income,United States,1.248,0.3131,14.474,15.07,2018
1724,BCV Group,Switzerland,1.17,0.3253,46.603,6.853,2018
1725,DGB Financial Group,South Korea,2.567,0.2673,52.995,1.787,2018
1726,Rentokil Initial,United Kingdom,3.107,0.8793,4.204,8.034,2018
1727,Performance Food Group,United States,17.454,0.1747,3.965,3.623,2018
1728,Shiga Bank,Japan,0.759,0.117,52.212,1.34,2018
1729,Twitter,United States,2.56,0.0145,7.539,24.65,2018
1730,Agilent Technologies,United States,4.616,0.196,8.698,22.396,2018
1731,CBOE Holdings,United States,2.651,0.4989,5.328,12.016,2018
1732,Ogaki Kyoritsu Bank,Japan,0.718,0.067,51.881,1.079,2018
1733,Saipem,Italy,10.15,-0.37,15.118,4.045,2018
1734,China Aviation Oil,Singapore,17.049,0.0869,2.024,1.05,2018
1735,Nanto Bank,Japan,0.655,0.12,51.782,0.878,2018
1736,Central Bank of India,India,4.123,-0.3667,51.635,2.743,2018
1737,Hellenic Petroleum,Greece,9.022,0.4794,8.598,2.919,2018
1738,Toyota Boshoku,Japan,12.627,0.3858,7.001,3.842,2018
1739,Whitbread,United Kingdom,4.32,0.5743,6.778,10.519,2018
1740,Delek Group,Israel,1.498,0.3586,41.574,1.811,2018
1741,Hyosung,South Korea,11.497,0.2101,13.577,4.278,2018
1742,Union National Bank,United Arab Emirates,1.47,0.4266,29.274,2.734,2018
1743,Fangda Carbon New Material,China,1.655,0.821,2.511,8.199,2018
1744,Berkeley Group Holdings,United Kingdom,3.717,0.9779,6.096,7.636,2018
1745,Orient,Japan,2.027,0.2528,51.484,2.512,2018
1746,KWG Property Holding,Hong Kong,1.696,0.5373,20.723,4.462,2018
1747,Sears Holdings,United States,16.702,-0.383,7.554,0.369,2018
1748,Aareal Bank,Germany,1.146,0.2244,50.979,3.011,2018
1749,Affiliated Managers Group,United States,2.434,0.7201,8.584,8.949,2018
1750,Hyakugo Bank,Japan,0.773,0.1065,50.866,1.183,2018
1751,Metropolitan Bank & Trust,Philippines,2.096,0.3647,39.59,6.556,2018
1752,TP ICAP,United Kingdom,2.286,0.112,50.556,3.351,2018
1753,China Oriental Group,Hong Kong,6.123,0.7194,3.748,2.675,2018
1754,First Pacific,Hong Kong,7.297,0.1206,20.454,2.223,2018
1755,Hengan International Group,China,2.936,0.5618,5.973,10.642,2018
1756,Banca Popolare di Sondrio,Italy,1.348,0.1796,49.983,2.099,2018
1757,Bandai Namco Holdings,Japan,6.12,0.4882,5.082,8.379,2018
1758,Credito Emiliano,Italy,2.119,0.2104,49.935,2.879,2018
1759,Ingredion,United States,5.847,0.535,5.975,8.074,2018
1760,Hanwa,Japan,16.161,0.1566,8.105,1.884,2018
1761,Essex Property Trust,United States,1.392,0.345,12.643,16.012,2018
1762,AmTrust Financial Services,United States,6.065,0.2903,25.701,2.615,2018
1763,Brilliance China Automotive Holdings,Hong Kong,0.784,0.647,5.813,9.397,2018
1764,Bio-Rad Laboratories,United States,2.212,0.7591,6.215,8.494,2018
1765,Core-Mark Holding,United States,15.989,0.0301,1.67,0.88,2018
1766,San-In Godo Bank,Japan,0.808,0.1124,49.341,1.51,2018
1767,Align Technology,United States,1.6,0.2579,1.783,22.962,2018
1768,Extra Space Storage,United States,1.122,0.4841,7.471,12.008,2018
1769,Ares Capital,United States,1.233,0.791,12.693,7.077,2018
1770,Nuernberger Beteiligungs,Germany,4.913,0.105,37.136,0.965,2018
1771,Tokyo TY Financial Group,Japan,0.731,0.0542,49.078,0.818,2018
1772,Senshu Ikeda Holdings,Japan,0.847,0.0898,48.921,1.1,2018
1773,BRF,Brazil,10.483,-0.3523,14.171,5.329,2018
1774,Liberbank,Spain,0.887,-0.3062,48.289,1.685,2018
1775,Shandong Chenming Paper B HKD,China,4.618,0.58,17.019,3.964,2018
1776,B3,Brazil,1.151,0.406,11.677,13.43,2018
1777,RusHydro,Russia,5.968,0.4117,18.003,5.102,2018
1778,TransUnion,United States,2.016,0.4519,5.164,12.788,2018
1779,Maxis,Malaysia,2.104,0.5299,4.941,10.902,2018
1780,BBVA Banco Continental,Peru,1.827,0.4324,23.921,6.838,2018
1781,Bank of Qingdao,China,1.898,0.2794,47.033,3.614,2018
1782,Tongyang Life Insurance,South Korea,5.551,0.1025,28.332,1.122,2018
1783,Sunshine City Group,China,4.887,0.3131,36.032,4.725,2018
1784,Square,United States,2.421,-0.0717,2.38,22.024,2018
1785,Grupo Galicia,Argentina,3.957,0.503,18.115,7.11,2018
1786,Inventec,Taiwan,15.367,0.222,7.015,2.785,2018
1787,Syndicate Bank,India,3.939,0.0772,46.291,1.082,2018
1788,Microchip Technology,United States,3.981,0.2554,8.257,21.782,2018
1789,Supervalu,United States,15.336,0.045,4.387,0.623,2018
1790,Empresas CMPC,Chile,5.408,0.2582,15.164,9.974,2018
1791,Popular,Puerto Rico,2.215,0.1061,45.757,4.711,2018
1792,Taiwan Mobile,Taiwan,3.956,0.457,5.325,12.297,2018
1793,Jiangsu Zhongnan Construction Group,China,5.233,0.1254,30.246,4.439,2018
1794,Keiyo Bank,Japan,0.574,0.1093,45.035,1.232,2018
1795,Hokkoku Bank,Japan,0.601,0.0917,44.879,1.188,2018
1796,Nippon Paint,Japan,5.398,0.3311,8.172,14.397,2018
1797,Ramsay Health Care,Australia,6.77,0.3676,6.867,9.761,2018
1798,Yamada Denki,Japan,14.2,0.269,11.054,5.017,2018
1799,JB Financial Group,South Korea,2.062,0.1819,44.457,0.888,2018
1800,Kingboard Chemical Holdings,Hong Kong,5.538,0.7178,11.295,4.157,2018
1801,United Utilities,United Kingdom,2.188,0.543,16.593,7.083,2018
1802,SK Networks,South Korea,14.701,0.0205,6.751,1.168,2018
1803,Hella Kgaa Hueck &,Germany,8.009,0.4294,6.935,7.166,2018
1804,Sydney Airport,Australia,1.131,0.4542,9.639,12.139,2018
1805,Japan Securities,Japan,0.24,0.0357,43.736,0.593,2018
1806,Hyatt Hotels,United States,4.404,0.59,7.987,9.526,2018
1807,Sysmex,Japan,2.544,0.3539,3.028,18.054,2018
1808,Fastighets Balder,Sweden,0.694,0.8333,12.978,4.902,2018
1809,Hyakujushi Bank,Japan,0.643,0.0785,43.117,0.99,2018
1810,Remgro,South Africa,2.039,0.5518,9.6,10.152,2018
1811,Genting,Malaysia,4.656,0.3218,23.223,8.341,2018
1812,ONO Pharmaceutical,Japan,2.362,0.4537,5.728,12.09,2018
1813,EFG International,Switzerland,1.569,-0.0608,42.702,2.331,2018
1814,Tapestry,United States,5.53,0.3375,6.588,13.251,2018
1815,Broadridge Financial,United States,4.4,0.4082,3.485,13.858,2018
1816,BOK Financial,United States,1.656,0.3483,33.361,6.781,2018
1817,Safaricom,Kenya,2.186,0.4923,1.803,11.074,2018
1818,First Citizens BancShares,United States,1.629,0.3564,34.436,5.331,2018
1819,GS Engineering,South Korea,10.896,0.0953,12.794,2.864,2018
1820,Kiyo Bank,Japan,0.631,0.1052,42.237,1.161,2018
1821,Harel Insurance Investments & Financial Services,Israel,5.119,0.1902,29.91,1.57,2018
1822,Land Securities Group,United Kingdom,1.047,0.2214,19.944,9.825,2018
1823,United Aircraft,Russia,7.682,-0.023,17.184,4.817,2018
1824,Basler Kantonalbank,Switzerland,0.748,0.1532,41.837,0.397,2018
1825,NiSource,United States,5.027,0.1933,20.098,8.42,2018
1826,Barry Callebaut,Switzerland,6.99,0.3426,6.546,9.975,2018
1827,Banque Centrale Populaire,Morocco,2.707,0.2929,41.036,5.682,2018
1828,Grand Industrial Holding,China,14.017,-0.0479,1.204,0.898,2018
1829,Sino Biopharmaceutical,Hong Kong,2.193,0.321,3.215,19.792,2018
1830,NH Investment & Securities,South Korea,1.303,0.3097,41,4.65,2018
1831,MTU Aero Engines AG,Germany,5.681,0.4266,7.566,9.442,2018
1832,RMB Holdings,South Africa,0.002,0.6244,3.632,8.879,2018
1833,Hengli Petrochemical,China,4.456,0.3827,11.762,13.169,2018
1834,Korea Zinc,South Korea,5.835,0.5564,6.574,7.231,2018
1835,Power Finance,India,4.117,0.3335,39.954,3.252,2018
1836,First Horizon National,United States,1.657,0.2021,40.463,6.23,2018
1837,Pou Chen,Taiwan,9.159,0.4247,10.145,3.723,2018
1838,Commercial Bank of Qatar,Qatar,1.832,0.1858,40.183,4.022,2018
1839,Unisplendour,China,6.221,0.2275,6.801,11.444,2018
1840,Musashino Bank,Japan,0.532,0.0945,39.938,1.13,2018
1841,Bank of Queensland,Australia,1.76,0.2818,39.938,2.978,2018
1842,Isetan Mitsukoshi Holdings,Japan,11.448,-0.0087,12.075,4.701,2018
1843,China National Chemical,China,9.455,0.2485,13.832,6.043,2018
1844,CSPC Pharmaceutical Group,Hong Kong,1.984,0.3555,2.756,16.781,2018
1845,Marks & Spencer,United Kingdom,13.622,0.2342,10.617,6.458,2018
1846,Marine Harvest ASA,Norway,4.129,0.5093,5.2,10.382,2018
1847,Amorepacific,South Korea,4.488,0.312,5.265,18.726,2018
1848,FIBI Holdings,Israel,1.302,0.0904,39.117,0.883,2018
1849,Credit Bank of Moscow,Russia,2.548,0.3549,32.797,2.102,2018
1850,Li & Fung,Hong Kong,13.532,0.2178,6.518,4.604,2018
1851,Zalando,Germany,5.498,0.0969,3.719,12.908,2018
1852,Coca-Cola West,Japan,8.908,0.2331,8.358,8.273,2018
1853,EasyJet,United Kingdom,6.393,0.3863,8.011,9.248,2018
1854,Shenzhen Investment,Hong Kong,1.386,0.6353,14.996,3.295,2018
1855,Jones Lang LaSalle,United States,9.872,0.2835,9.204,7.768,2018
1856,Dixons Carphone,United Kingdom,13.477,0.3032,10.395,3.498,2018
1857,Luzerner Kantonalbank,Switzerland,0.642,0.2077,38.68,4.678,2018
1858,Laurentian Bank,Canada,1.295,0.1686,38.655,1.619,2018
1859,UOL Group,Singapore,1.523,0.6454,14.684,5.501,2018
1860,Bank of Greece,Greece,1.679,1.0623,,0.354,2018
1861,Dali Foods Group,China,2.93,0.508,2.507,10.293,2018
1862,Corporation Bank,India,3.366,0.0844,38.257,0.714,2018
1863,Sinotruk Hong Kong,China,8.215,0.4481,9.395,3.447,2018
1864,Michael Kors Holdings,United Kingdom,4.604,0.521,4.217,9.599,2018
1865,China Petroleum Engineering,China,8.483,0.0637,14.73,3.499,2018
1866,Konka Group,China,5.157,0.769,3.735,1.794,2018
1867,Advanced Micro Devices,United States,5.992,0.197,3.763,11.584,2018
1868,Financial Street Holdings,China,3.411,0.4551,21.085,4.19,2018
1869,Orkla,Norway,4.95,0.4815,6.687,9.437,2018
1870,Palo Alto Networks,United States,1.989,-0.198,3.628,18.582,2018
1871,E-L Financial,Canada,1.185,0.5147,18.069,2.552,2018
1872,Indian Overseas Bank,India,3.303,-0.5128,37.582,1.265,2018
1873,Toll Brothers,United States,6.07,0.5972,9.618,6.477,2018
1874,Bank of the Ozarks,United States,1.1,0.4458,22.039,6.229,2018
1875,NKT,Denmark,1.669,1.0482,2.441,0.801,2018
1876,SBA Communications,United States,1.763,0.0976,7.405,18.441,2018
1877,Far Eastern New Century,Taiwan,7.161,0.2651,17.365,5.099,2018
1878,IDEXX Laboratories,United States,2.045,0.2836,1.469,18.407,2018
1879,Olin,United States,6.412,0.557,9.16,5.51,2018
1880,Oriental Bank of Commerce,India,3.15,-0.8354,36.987,0.777,2018
1881,Murphy USA,United States,13.071,0.2876,2.252,2.224,2018
1882,Allahabad Bank,India,3.067,-0.0416,36.646,0.573,2018
1883,Asian Paints,India,2.505,0.3102,1.95,18.382,2018
1884,Want Want China,China,2.812,0.4493,3.802,11.419,2018
1885,CF Industries Holdings,United States,4.05,0.444,13.522,9.218,2018
1886,Mettler-Toledo International,United States,2.791,0.3768,2.512,14.315,2018
1887,PacWest Bancorp,United States,1.215,0.3931,24.149,6.755,2018
1888,Seiko Epson,Japan,9.944,0.3775,9.716,6.695,2018
1889,Spirit AeroSystems,United States,7.025,0.3384,5.37,9.589,2018
1890,H Lundbeck,Denmark,2.613,0.3979,3.222,13.1,2018
1891,Berry Global Group,United States,7.53,0.47,9.107,6.463,2018
1892,Founder Securities,China,1.018,0.2059,23.848,8.005,2018
1893,Tahoe Group,China,3.647,0.3216,36.106,5.1,2018
1894,Jaccs,Japan,1.158,0.0735,36.049,0.785,2018
1895,Burlington Stores,North America,9.381,6.11,0.3849,,2018
1896,Thor Industries,United States,8.153,0.4389,2.709,5.061,2018
1897,Wirecard,Germany,1.681,0.2929,5.45,17.998,2018
1898,Jinke Property Group,China,5.177,0.3054,25.873,4.611,2018
1899,Shandong Gold Mining,China,8.292,0.1745,6.689,8.426,2018
1900,Inmobiliaria Colonial,Europe,5.156,0.326,0.7698,,2018
1901,SES,Luxembourg,2.295,0.619,14.678,5.983,2018
1902,Sabesp,Brazil,4.576,0.7891,11.922,5.509,2018
1903,Cimarex Energy,United States,2.038,0.5407,5.26,9.404,2018
1904,Inchcape,United Kingdom,11.525,0.3463,6.596,4.204,2018
1905,Xylem,United States,4.846,0.354,7.35,13.23,2018
1906,CPI Property Group.,Luxembourg,0.542,0.7834,9.068,7.249,2018
1907,Liuzhou Iron & Steel,China,6.584,0.5265,3.579,2.933,2018
1908,Banco BPI,Portugal,1.137,0.0115,35.592,2.527,2018
1909,Samsung Securities,South Korea,1.055,0.2403,35.447,3.102,2018
1910,GPT Group,Australia,0.543,0.9728,10.135,6.645,2018
1911,AmBank Group,Malaysia,1.736,0.2825,35.285,2.832,2018
1912,JC Penney,United States,12.506,-0.116,8.638,0.891,2018
1913,Tech Mahindra,India,4.64,0.4864,4.516,9.693,2018
1914,Grupo Zuliano,Venezuela,,0.9989,,0.139,2018
1915,Andhra Bank,India,3.177,0.0309,34.719,0.648,2018
1916,Nippon Paper Industries,Japan,9.349,0.1995,13.112,2.223,2018
1917,Dollarama,Canada,2.529,0.4021,1.613,12.569,2018
1918,Hokkaido Electric Power,Japan,6.614,0.1493,18.015,1.456,2018
1919,Bank of Nagoya,Japan,0.562,0.0493,34.559,0.714,2018
1920,Frasers Centrepoint,Singapore,2.929,0.4172,22.785,4.296,2018
1921,Alexandria Real Estate Equities,United States,1.185,0.2573,12.821,13.186,2018
1922,Zall Development Group,China,3.361,0.3528,7.27,15.149,2018
1923,Tongling Nonferrous Metals,China,12.334,0.0916,7.728,4.321,2018
1924,Aristocrat Leisure,Australia,1.869,0.3771,2.584,13.616,2018
1925,Kuwait Projects,Kuwait,2.017,0.0536,34.298,1.136,2018
1926,IPG Photonics,United States,1.483,0.379,2.498,13.502,2018
1927,Kesko,Finland,12.261,0.3144,5.871,5.901,2018
1928,Dufry,Switzerland,8.748,0.0722,10.186,7.902,2018
1929,ITV,United Kingdom,4.033,0.5267,4.533,9.383,2018
1930,Steel Authority of India,India,6.636,-0.411,17.751,4.508,2018
1931,Shanghai Lujianzi,China,1.173,0.509,12.614,8.223,2018
1932,Aeroflot-Russian Airlines,Russia,9.137,0.3921,5.933,2.476,2018
1933,ISS,Denmark,12.136,0.3036,8.258,6.522,2018
1934,Indian Bank,India,2.723,0.2167,33.65,2.27,2018
1935,Fibria Celulose,Brazil,4.151,0.4263,11.473,10.88,2018
1936,Banque Marocaine Du Commerce Exterieur,Morocco,1.946,0.2098,33.525,4.122,2018
1937,Tomony Holdings,Japan,0.582,0.1046,33.497,0.752,2018
1938,Fraser & Neave,Singapore,1.409,0.954,3.55,2.266,2018
1939,Heilan Home,China,2.817,0.5205,4.376,9.398,2018
1940,Sichuan Changhong Electric,China,11.98,0.058,10.505,2.245,2018
1941,KBC Ancora,Belgium,0.245,0.9529,3.812,4.624,2018
1942,Splunk,United States,1.271,-0.2591,2.044,16.826,2018
1943,Synnex Technology Intl,Taiwan,11.972,0.201,4.664,2.427,2018
1944,St Galler Kantonalbank,Switzerland,0.594,0.1585,33.451,3.044,2018
1945,Sun Pharma Industries,India,4.093,0.3189,9.858,16.823,2018
1946,Bank of Iwate,Japan,0.408,0.0498,33.445,0.709,2018
1947,Mirae Asset Life Insurance,South Korea,3.075,0.196,33.377,0.909,2018
1948,CNX Resources,United States,1.833,0.9473,8.122,3.391,2018
1949,UCO Bank,India,2.399,-0.4439,33.373,0.53,2018
1950,Associated Banc-Corp,United States,1.29,0.2412,33.367,4.629,2018
1951,Fortune Brands Home & Security,United States,5.351,0.4702,5.552,8.189,2018
1952,Match Group,United States,1.439,0.431,2.202,11.196,2018
1953,Avery Dennison,United States,6.818,0.2948,5.28,9.478,2018
1954,Envision Healthcare,United States,8.018,0.1161,14.384,5.126,2018
1955,Snap-on,United States,4.055,0.5791,5.318,8.432,2018
1956,Crown Holdings,United States,9.007,0.306,13.079,6.001,2018
1957,Thanachart Capital,Thailand,2.015,0.2207,32.815,1.847,2018
1958,CNO Financial Group,United States,4.208,0.1976,32.809,3.337,2018
1959,Abiomed,United States,0.594,0.1122,0.786,16.538,2018
1960,Shanghai Ganglian E-Commerce Holdings,China,11.769,0.0095,1.701,1.616,2018
1961,Hakuhodo DY Holdings,Japan,11.738,0.2631,6.574,5.297,2018
1962,Zenith Bank,Nigeria,2.158,0.5432,15.768,2.513,2018
1963,Chaparral Energy,United States,0.294,0.9231,1.201,0.988,2018
1964,Assured Guaranty,Bermuda,1.327,0.61,13.897,3.932,2018
1965,NH Foods,Japan,11.448,0.3352,7.1,4.393,2018
1966,Bureau Veritas Registre International de Classific,France,5.289,0.3482,6.448,11.332,2018
1967,Don Quijote Holdings,Japan,8.228,0.3002,7.498,7.998,2018
1968,Jointown Pharmaceutical Group,China,11.641,0.2235,9.56,5.333,2018
1969,Ford Otosan,Turkey,7.408,0.4489,3.335,4.63,2018
1970,Sumitomo Rubber,Japan,8.106,0.4158,9.479,4.557,2018
1971,Sembcorp Industries,Singapore,6.608,0.1058,17.157,4.149,2018
1972,Bid Corp.,South Africa,9.363,0.3072,4.499,7.382,2018
1973,Fuyo General Lease,Japan,5.325,0.198,22.857,2.274,2018
1974,Signet Jewelers,Bermuda,6.253,0.5193,5.84,2.25,2018
1975,Southwestern Energy,United States,3.277,0.903,7.713,2.512,2018
1976,Group 1 Automotive,United States,11.472,0.208,5.058,1.428,2018
1977,Alps Electric,Japan,7.744,0.4276,6.317,4.865,2018
1978,F.N.B.,United States,1.324,0.263,31.652,4.334,2018
1979,Yamaha,Japan,3.907,0.4906,5.267,9.627,2018
1980,Constellation Software,Canada,2.639,0.2633,2.605,16.092,2018
1981,FinecoBank,Italy,0.967,0.2415,26.861,7.062,2018
1982,LG International,South Korea,11.437,-0.0657,4.64,0.94,2018
1983,Saudi Investment Bank,Saudi Arabia,1.153,0.3805,24.408,3.427,2018
1984,Thomas Cook Group,United Kingdom,11.409,0.0165,8.875,2.833,2018
1985,Sinotrans Ltd.,China,10.759,0.342,9.537,3.553,2018
1986,Telecom Argentina,Argentina,3.945,0.4608,3.149,10.178,2018
1987,Synovus Financial,United States,1.473,0.3068,31.501,6.407,2018
1988,HCP,United States,1.835,-0.008,14.068,11.312,2018
1989,Securitas,Sweden,11.126,0.3357,6.188,5.884,2018
1990,Nanjing Iron & Steel,China,5.906,0.5522,6.44,3.153,2018
1991,Electricity Generating,Thailand,0.972,0.8781,6.637,3.769,2018
1992,Vingroup,Vietnam,4.634,0.203,9.814,14.364,2018
1993,Awa Bank,Japan,0.593,0.107,30.885,1.464,2018
1994,MSCI,United States,1.324,0.3461,3.344,14.33,2018
1995,Uralkali,Russia,2.761,0.8738,8.988,5.048,2018
1996,Fabege AB,Sweden,0.281,0.8737,7.482,3.932,2018
1997,SEI Investments,United States,1.572,0.4555,1.894,10.177,2018
1998,Sumec Corporation,China,11.287,0.0549,6.93,1.205,2018
1999,BioMarin Pharmaceutical,United States,1.4,-0.1449,4.597,15.623,2018
2000,China Agri-Industries,Hong Kong,11.274,0.2607,8.614,2.22,2018
